"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000339","개금고등학교","04","공립","N","","7","130","18.6","7","150","21.4","7","146","20.9","2","10","5","0","0","0","23","436","19","46","9.5"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000340","건국고등학교","04","사립","N","","7","119","17","7","137","19.6","7","133","19","0","0","0","0","0","0","21","389","18.5","43","9"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000342","경남고등학교","04","공립","N","","8","150","18.8","8","168","21","8","182","22.8","1","4","4","0","0","0","25","504","20.2","50","10.1"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000344","경남공업고등학교","04","공립","N","","11","209","19","10","211","21.1","11","223","20.3","3","17","5.7","0","0","0","35","660","18.9","67","9.9"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000345","부경고등학교","04","공립","N","","7","139","19.9","7","161","23","7","154","22","2","16","8","0","0","0","23","470","20.4","47","10"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000346","경남여자고등학교","04","공립","N","","8","167","20.9","8","194","24.3","8","192","24","2","12","6","0","0","0","26","565","21.7","57","9.9"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000349","경성전자고등학교","04","사립","N","","7","120","17.1","7","123","17.6","6","92","15.3","0","0","0","0","0","0","20","335","16.8","41","8.2"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000350","경원고등학교","04","사립","N","","8","180","22.5","8","197","24.6","8","190","23.8","0","0","0","0","0","0","24","567","23.6","48","11.8"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000352","경일고등학교","04","사립","N","","6","181","30.2","6","168","28","6","156","26","0","0","0","0","0","0","18","505","28.1","38","13.3"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000353","경혜여자고등학교","04","사립","N","","8","130","16.3","8","152","19","8","152","19","0","0","0","0","0","0","24","434","18.1","49","8.9"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000356","계성여자상업고등학교","04","사립","N","","7","125","17.9","7","137","19.6","7","138","19.7","0","0","0","0","0","0","21","400","19","43","9.3"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000357","광명고등학교","04","사립","N","","5","66","13.2","6","97","16.2","6","104","17.3","0","0","0","0","0","0","17","267","15.7","35","7.6"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000359","구덕고등학교","04","공립","N","","7","127","18.1","7","142","20.3","7","158","22.6","1","8","8","0","0","0","22","435","19.8","46","9.5"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000362","금성고등학교","04","사립","N","","7","100","14.3","7","121","17.3","7","124","17.7","0","0","0","0","0","0","21","345","16.4","41","8.4"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000364","금정고등학교","04","공립","N","","8","187","23.4","8","201","25.1","8","221","27.6","1","3","3","0","0","0","25","612","24.5","50","12.2"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000365","금정여자고등학교","04","공립","N","","7","115","16.4","7","126","18","7","153","21.9","1","9","9","0","0","0","22","403","18.3","48","8.4"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000367","금정전자고등학교","04","사립","N","","7","127","18.1","7","106","15.1","7","115","16.4","0","0","0","0","0","0","21","348","16.6","45","7.7"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000368","기장고등학교","04","공립","N","","11","273","24.8","11","341","31","11","342","31.1","1","10","10","0","0","0","34","966","28.4","67","14.4"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000370","낙동고등학교","04","공립","N","","9","216","24","9","221","24.6","9","225","25","2","11","5.5","0","0","0","29","673","23.2","56","12"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000371","남산고등학교","04","공립","N","","9","156","17.3","9","174","19.3","9","210","23.3","1","9","9","0","0","0","28","549","19.6","57","9.6"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000372","남성여자고등학교","04","사립","N","","7","129","18.4","8","153","19.1","8","170","21.3","0","0","0","0","0","0","23","452","19.7","47","9.6"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000373","내성고등학교","04","공립","N","","8","164","20.5","8","175","21.9","8","193","24.1","1","6","6","0","0","0","25","538","21.5","49","11"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000374","다대고등학교","04","공립","N","","8","184","23","8","210","26.3","8","209","26.1","2","17","8.5","0","0","0","26","620","23.8","56","11.1"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000375","대광고등학교","04","사립","N","","5","94","18.8","5","91","18.2","5","79","15.8","0","0","0","0","0","0","15","264","17.6","32","8.3"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000376","대덕여자고등학교","04","사립","N","","7","129","18.4","8","185","23.1","8","160","20","0","0","0","0","0","0","23","474","20.6","47","10.1"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000377","대동고등학교","04","사립","N","","9","192","21.3","9","208","23.1","9","222","24.7","1","5","5","0","0","0","28","627","22.4","55","11.4"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000378","대명여자고등학교","04","사립","N","","9","189","21","10","218","21.8","10","244","24.4","0","0","0","0","0","0","29","651","22.4","59","11"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000380","대양고등학교","04","사립","N","","8","144","18","8","145","18.1","8","142","17.8","0","0","0","0","0","0","24","431","18","48","9"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000381","대연고등학교","04","사립","N","","8","159","19.9","9","178","19.8","9","181","20.1","0","0","0","0","0","0","26","518","19.9","52","10"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000383","세연고등학교","04","사립","N","","8","146","18.3","9","131","14.6","10","168","16.8","0","0","0","0","0","0","27","445","16.5","54","8.2"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000387","대진전자통신고등학교","04","사립","N","","10","188","18.8","10","201","20.1","10","215","21.5","0","0","0","0","0","0","30","604","20.1","62","9.7"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000389","부산마케팅고등학교","04","사립","N","","9","169","18.8","9","186","20.7","10","212","21.2","0","0","0","0","0","0","28","567","20.3","57","9.9"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000390","덕문고등학교","04","공립","N","","2","38","19","2","40","20","2","45","22.5","0","0","0","0","0","0","6","123","20.5","16","7.7"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000391","덕문여자고등학교","04","사립","N","","10","186","18.6","11","223","20.3","11","230","20.9","0","0","0","0","0","0","32","639","20","64","10"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000393","데레사여자고등학교","04","사립","N","","8","160","20","8","187","23.4","8","187","23.4","0","0","0","0","0","0","24","534","22.3","48","11.1"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000394","동래고등학교","04","공립","N","","8","204","25.5","9","236","26.2","9","265","29.4","2","9","4.5","0","0","0","28","714","25.5","60","11.9"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000397","동래여자고등학교","04","사립","N","","9","143","15.9","9","155","17.2","9","187","20.8","0","0","0","0","0","0","27","485","18","54","9"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000399","동래원예고등학교","04","공립","N","","7","130","18.6","7","134","19.1","7","143","20.4","3","23","7.7","0","0","0","24","430","17.9","47","9.1"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000400","삼정고등학교","04","사립","N","","8","168","21","8","177","22.1","9","213","23.7","0","0","0","0","0","0","25","558","22.3","51","10.9"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000402","동명공업고등학교","04","사립","N","","6","109","18.2","6","80","13.3","7","120","17.1","0","0","0","0","0","0","19","309","16.3","39","7.9"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000406","동아고등학교","04","사립","N","","10","213","21.3","11","248","22.5","11","274","24.9","3","18","6","0","0","0","35","753","21.5","67","11.2"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000407","동아공업고등학교","04","사립","N","","7","131","18.7","7","140","20","7","149","21.3","0","0","0","0","0","0","21","420","20","45","9.3"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000409","동의공업고등학교","04","사립","N","","7","129","18.4","7","132","18.9","7","146","20.9","0","0","0","0","0","0","21","407","19.4","43","9.5"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000410","동인고등학교","04","사립","N","","9","227","25.2","10","247","24.7","10","255","25.5","0","0","0","0","0","0","29","729","25.1","59","12.4"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000411","동주여자고등학교","04","사립","N","","7","137","19.6","7","147","21","7","165","23.6","0","0","0","0","0","0","21","449","21.4","45","10"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000412","동천고등학교","04","사립","N","","9","174","19.3","10","187","18.7","10","214","21.4","0","0","0","0","0","0","29","575","19.8","58","9.9"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000415","세정고등학교","04","사립","N","","8","150","18.8","8","160","20","8","161","20.1","0","0","0","0","0","0","24","471","19.6","49","9.6"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000416","만덕고등학교","04","공립","N","","8","166","20.8","8","178","22.3","8","188","23.5","2","9","4.5","0","0","0","26","541","20.8","51","10.6"
