"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000105","울산미용예술고등학교","04","공립","N","","복식부기","예산세입","945627000","0","126543000","0","3760000","3000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000106","울산여자고등학교","04","공립","N","","복식부기","예산세입","1510970000","0","274982000","0","5080000","7000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000107","울산여자상업고등학교","04","공립","N","","복식부기","예산세입","710508000","0","262678000","0","50000000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000110","울산마이스터고등학교","04","공립","N","","복식부기","예산세입","3015324000","0","621943000","0","40400000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000113","울산중앙고등학교","04","공립","N","","복식부기","예산세입","812170000","0","227577000","0","10700000","5000000"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000114","울산중앙여자고등학교","04","공립","N","","복식부기","예산세입","906942000","0","480358000","0","45454000","5000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000115","울산에너지고등학교","04","공립","N","","복식부기","예산세입","2805484000","0","739251000","0","54300000","30000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000117","학성고등학교","04","공립","N","","복식부기","예산세입","1449501000","0","727015000","0","72944000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000119","학성여자고등학교","04","공립","N","","복식부기","예산세입","489168000","0","525201000","0","13500000","25000000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000126","화암고등학교","04","공립","N","","복식부기","예산세입","1198813000","100000","148959000","0","13299000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000128","효정고등학교","04","공립","N","","복식부기","예산세입","1071811000","0","245388000","0","13060000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000530","울산애니원고등학교","04","공립","N","","복식부기","예산세입","1040436000","0","956658000","0","20500000","10000000"
