"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","중등부1학년 전입학생수","중등부1학년 전출학생수","중등부1학년 전체학생수","중등부2학년 전입학생수","중등부2학년 전출학생수","중등부2학년 전체학생수","중등부3학년 전입학생수","중등부3학년 전출학생수","중등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060001293","대전봉명중학교부설방송통신중학교","25","공립","N","","2","0","60","0","1","57","0","0","55","2","1","172"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000129","남창중학교","03","공립","N","","5","13","345","5","9","295","3","11","309","13","33","949"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000130","대현중학교","03","공립","N","","6","4","246","1","4","202","1","8","203","8","16","651"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000131","동평중학교","03","공립","N","","4","4","289","3","8","280","4","4","264","11","16","833"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000132","두광중학교","03","공립","N","","0","1","21","0","2","17","0","0","14","0","3","52"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000133","범서중학교","03","공립","N","","1","5","257","5","2","245","0","0","254","6","7","756"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000134","삼호중학교","03","공립","N","","2","2","70","3","1","81","0","0","83","5","3","234"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000135","상북중학교","03","공립","N","","1","1","34","1","3","29","0","0","19","2","4","82"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000136","서생중학교","03","공립","N","","2","14","91","1","3","95","1","3","99","4","20","285"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000137","신일중학교","03","공립","N","","3","1","111","2","2","105","4","1","110","9","4","326"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000138","신정중학교","03","공립","N","","8","5","247","2","5","212","3","1","190","13","11","649"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000139","신언중학교","03","공립","N","","0","1","182","6","2","149","1","1","147","7","4","478"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000140","언양중학교","03","공립","N","","12","5","153","5","7","140","3","7","147","20","19","440"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000141","옥동중학교","03","공립","N","","3","10","202","2","5","181","0","1","132","5","16","515"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000142","옥현중학교","03","공립","N","","5","7","229","2","2","165","2","2","200","9","11","594"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000143","온산중학교","03","공립","N","","4","3","145","3","7","137","2","2","151","9","12","433"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000144","울산서여자중학교","03","공립","N","","3","2","267","3","4","262","1","0","235","7","6","764"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000145","월평중학교","03","공립","N","","3","10","105","5","1","102","6","3","94","14","14","301"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000146","울산중앙중학교","03","공립","N","","8","3","295","1","3","258","2","0","245","11","6","798"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000147","웅촌중학교","03","공립","N","","2","0","28","3","3","31","1","0","28","6","3","87"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000148","청량중학교","03","공립","N","","2","0","59","4","1","41","3","0","41","9","1","141"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000149","울산강남중학교","03","공립","N","","0","0","183","1","4","169","2","2","175","3","6","527"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000150","태화중학교","03","공립","N","","2","3","75","1","2","89","3","1","84","6","6","248"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000151","학성중학교","03","공립","N","","0","3","242","2","2","251","6","15","260","8","20","753"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000331","강동중학교","03","공립","N","","9","11","157","3","2","107","2","2","91","14","15","355"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000332","농소중학교","03","공립","N","","3","3","168","0","2","116","1","1","121","4","6","405"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000333","대송중학교","03","공립","N","","1","2","168","1","1","130","2","0","123","4","3","421"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000334","명덕여자중학교","03","공립","N","","1","6","159","3","1","142","0","1","133","4","8","434"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000335","무룡중학교","03","공립","N","","5","5","229","4","2","219","0","2","200","9","9","648"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000336","방어진중학교","03","공립","N","","3","4","208","3","1","163","0","0","166","6","5","537"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000337","성안중학교","03","공립","N","","5","6","280","3","5","223","3","0","210","11","11","713"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000339","약사중학교","03","공립","N","","3","2","155","4","1","164","1","1","159","8","4","478"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000340","외솔중학교","03","공립","N","","2","3","171","0","3","116","5","3","105","7","9","392"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000341","가온중학교","03","공립","N","","2","1","88","2","4","78","1","0","74","5","5","240"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000342","울산제일중학교","03","공립","N","","1","4","196","1","4","191","2","4","183","4","12","570"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000344","일산중학교","03","공립","N","","1","0","140","0","0","117","0","0","92","1","0","349"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000345","천곡중학교","03","공립","N","","1","5","276","2","3","199","2","0","229","5","8","704"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000346","현대청운중학교","03","사립","N","","5","7","224","1","3","189","3","1","162","9","11","575"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000347","학성여자중학교","03","공립","N","","0","4","152","1","4","175","3","1","155","4","9","482"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000349","현대중학교","03","사립","N","","8","7","237","1","1","218","6","3","210","15","11","665"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000351","화봉중학교","03","공립","N","","4","4","113","14","6","215","5","2","160","23","12","488"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000352","화진중학교","03","공립","N","","1","1","133","2","4","125","2","3","93","5","8","351"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000354","효정중학교","03","공립","N","","2","12","194","6","3","185","3","13","182","11","28","561"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000538","유곡중학교","03","공립","N","","9","8","237","4","6","228","4","4","234","17","18","699"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 동구","S070000539","화암중학교","03","공립","N","","7","3","229","4","4","194","4","2","193","15","9","616"
