"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003749","율면중학교","03","공립","N","","복식부기","예산세입","348858000","0","796000","0","1300000","13000000"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003750","이천송정중학교","03","공립","N","","복식부기","예산세입","1052955000","0","114971000","0","7100000","5500000"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003752","이천중학교","03","공립","N","","복식부기","예산세입","502225000","0","230653000","0","18700000","8600000"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003754","장호원중학교","03","공립","N","","복식부기","예산세입","1228936000","0","74725000","0","9335000","5000000"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090003756","효양중학교","03","공립","N","","복식부기","예산세입","1412408000","0","130863000","0","9500000","95000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003861","교하중학교","03","공립","N","","복식부기","예산세입","1296250000","0","153783000","0","7500000","18119000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003863","문산북중학교","03","공립","N","","복식부기","예산세입","675125000","21288000","87994000","0","920000","1000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003865","문산중학교","03","공립","N","","복식부기","예산세입","1431054000","0","219208000","0","3400000","30000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003866","법원여자중학교","03","공립","N","","복식부기","예산세입","360933000","0","19664000","0","3100000","5000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003867","봉일천중학교","03","공립","N","","복식부기","예산세입","1126674000","0","257045000","0","8200000","20061000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003869","어유중학교","03","공립","N","","복식부기","예산세입","281442000","0","14483000","0","0","0"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003871","지산중학교","03","공립","N","","복식부기","예산세입","1515245000","0","182368000","0","7300000","35000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003874","파평중학교","03","공립","N","","복식부기","예산세입","371031000","0","13500000","0","750000","1000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003875","탄현중학교","03","공립","N","","복식부기","예산세입","596162000","0","76749000","0","2770000","6000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003988","세교중학교","03","공립","N","","복식부기","예산세입","1373374000","0","171397000","0","23200000","20000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003990","송탄중학교","03","공립","N","","복식부기","예산세입","680965000","0","109154000","0","2200000","5000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003993","안일중학교","03","공립","N","","복식부기","예산세입","1336024000","0","265691000","0","4980000","0"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090003999","청북중학교","03","공립","N","","복식부기","예산세입","347454000","0","35866000","0","13600000","5000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004002","평택여자중학교","03","공립","N","","복식부기","예산세입","1813262000","700000","160118000","0","18500000","16000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004003","평택중학교","03","공립","N","","복식부기","예산세입","1229633000","0","194469000","0","5310000","15000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004004","포승중학교","03","공립","N","","복식부기","예산세입","535088000","0","57819000","0","3600000","20000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090004007","현화중학교","03","공립","N","","복식부기","예산세입","1292329000","0","235874000","0","5000000","5000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004164","갈월중학교","03","공립","N","","복식부기","예산세입","654860000","0","58654000","0","6700000","20723000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004165","경북중학교","03","공립","N","","복식부기","예산세입","319327000","0","45396000","0","7750000","7000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004166","관인중학교","03","공립","N","","복식부기","예산세입","224056000","0","49599000","0","5950000","5000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004167","내촌중학교","03","공립","N","","복식부기","예산세입","335253000","0","22208000","0","4150000","7213000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004169","삼성중학교","03","공립","N","","복식부기","예산세입","331025000","0","14895000","0","940000","6125000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004170","영북중학교","03","공립","N","","복식부기","예산세입","637876000","0","56773000","0","18500000","5000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004171","영중중학교","03","공립","N","","복식부기","예산세입","462452000","0","33984000","0","6290000","8373000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004172","이동중학교","03","공립","N","","복식부기","예산세입","308559000","0","29324000","0","7000000","8000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004173","일동중학교","03","공립","N","","복식부기","예산세입","660433000","0","86997000","0","10684000","28300000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004174","포천여자중학교","03","공립","N","","복식부기","예산세입","1034008000","0","102606000","0","2000000","7000000"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004175","포천중학교","03","공립","N","","복식부기","예산세입","1064786000","0","140697000","0","6006000","28728000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004259","남양중학교","03","공립","N","","복식부기","예산세입","1195756000","0","175438000","0","5403000","35000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004260","동학중학교","03","공립","N","","복식부기","예산세입","955243000","0","94188000","0","11543000","16000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004261","동탄중학교","03","공립","N","","복식부기","예산세입","1489532000","0","145160000","0","1450000","10570000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004263","발안중학교","03","공립","N","","복식부기","예산세입","869680000","0","70025000","0","9105000","15000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004265","봉담중학교","03","공립","N","","복식부기","예산세입","1348824000","0","192648000","0","3255000","253301000"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004269","성호중학교","03","공립","N","","복식부기","예산세입","942211000","0","79922000","0","5000000","10000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090004272","양감중학교","03","공립","N","","복식부기","예산세입","318950000","0","17812000","0","2170000","10000000"
