"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002023","이화여자대학교사범대학부속초등학교","02","사립","N","","51","51","102","98.1","1","1","2","1.9","0","0","0","0.0","52","52","104"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002024","추계초등학교","02","사립","N","","31","30","61","100.0","0","0","0","0.0","0","0","0","0.0","31","30","61"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002025","충암초등학교","02","사립","N","","66","66","132","100.0","0","0","0","0.0","0","0","0","0.0","66","66","132"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002026","홍익대학교사범대학부속초등학교","02","사립","N","","43","43","86","100.0","0","0","0","0.0","0","0","0","0.0","43","43","86"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002163","경복초등학교","02","사립","N","","63","61","124","100.0","0","0","0","0.0","0","0","0","0.0","63","61","124"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002164","서울경동초등학교","02","공립","N","","83","78","161","100.0","0","0","0","0.0","0","0","0","0.0","83","78","161"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002165","서울경수초등학교","02","공립","N","","23","17","40","100.0","0","0","0","0.0","0","0","0","0.0","23","17","40"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 성동구","S010002166","서울경일초등학교","02","공립","N","","27","25","52","100.0","0","0","0","0.0","0","0","0","0.0","27","25","52"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002167","서울광남초등학교","02","공립","N","","94","79","173","98.9","0","0","0","0.0","0","2","2","1.1","94","81","175"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002168","서울광장초등학교","02","공립","N","","23","17","40","95.2","1","0","1","2.4","1","0","1","2.4","25","17","42"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002169","서울구남초등학교","02","공립","N","","64","61","125","100.0","0","0","0","0.0","0","0","0","0.0","64","61","125"
"서울특별시교육청","서울특별시성동광진교육지원청","서울특별시 광진구","S010002170","서울구의초등학교","02","공립","N","","35","36","71","97.3","0","0","0","0.0","2","0","2","2.7","37","36","73"
