"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000647","문척초등학교","02","공립","N","","0","0","6","75","6","75","25","1","14","0","0","0","0","0","0","0","0","9305000","0","49318000"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000649","용방초등학교","02","공립","N","","0","0","6","90","6","90","55","1","20","0","0","0","0","0","0","0","0","8479000","0","45468000"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000650","원촌초등학교","02","공립","N","","0","0","6","89","6","89","28","1","8","0","0","0","0","0","0","0","0","4200000","0","37131000"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000652","중동초등학교","02","공립","N","","0","0","8","52","8","52","13","1","6","0","0","0","0","0","0","0","0","22650000","0","37580000"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000653","청천초등학교","02","공립","N","","0","0","6","134","6","134","64","1","26","0","0","0","0","0","0","0","0","18400000","0","48675000"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000654","토지초등학교","02","공립","N","","0","0","7","35","7","35","35","1","12","0","0","0","0","0","0","0","0","5600000","0","13741000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000690","공산초등학교","02","공립","N","","7","22","11","224","18","246","56","1","28","0","0","0","0","0","0","0","0","37677000","0","58006000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000693","금천초등학교","02","공립","N","","2","24","7","124","9","148","71","1","20","0","0","0","0","2","0","0","0","24975000","0","15680000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000695","나주북초등학교","02","공립","N","","6","53","24","259","30","312","65","1","20","0","0","0","0","3","0","0","0","30040000","0","39594720"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000696","나주중앙초등학교","02","공립","N","","7","545","10","377","17","922","457","2","50","0","0","0","0","0","0","0","35680000","69768000","0","84443800"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000697","나주초등학교","02","공립","N","","21","93","15","339","36","432","334","2","50","0","0","1","23","0","0","0","14980000","16514400","0","128435000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000701","남평초등학교","02","공립","N","","5","85","15","578","20","663","320","3","73","0","0","0","0","0","0","0","0","70200000","0","52827000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000703","노안남초등학교","02","공립","N","","8","158","9","204","17","362","83","1","30","0","0","0","0","1","0","0","0","37280000","0","51195000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000705","노안초등학교","02","공립","N","","0","0","8","37","8","37","37","1","19","0","0","0","0","0","0","0","0","35330000","0","14675000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000708","다도초등학교","02","공립","N","","8","97","21","328","29","425","46","1","20","0","0","0","0","0","0","0","0","37940000","0","39976000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000711","다시초등학교","02","공립","N","","11","107","12","129","23","236","63","1","21","0","0","0","0","2","0","0","0","71067000","0","45697250"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000715","동강초등학교","02","공립","N","","6","28","8","89","14","117","33","1","9","0","0","0","0","0","0","0","0","24720000","0","15972000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000718","문평초등학교","02","공립","N","","10","34","9","47","19","81","16","1","16","0","0","0","0","1","0","0","0","37347700","0","47126000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000719","반남초등학교","02","공립","N","","6","22","9","39","15","61","11","1","7","0","0","0","0","0","0","0","0","31095820","0","32741990"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000722","봉황초등학교","02","공립","N","","10","54","16","277","26","331","60","1","18","0","0","0","0","0","0","0","0","41320000","0","43901000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000726","산포초등학교","02","공립","N","","10","165","20","334","30","499","105","1","23","0","0","1","16","4","0","0","0","38775380","0","67192180"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000731","세지초등학교","02","공립","N","","6","49","11","123","17","172","49","1","9","0","0","0","0","1","0","0","0","29220000","0","37218000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000732","양산초등학교","02","공립","N","","3","95","7","235","10","330","53","1","26","0","0","1","24","2","0","0","0","34620000","0","40033770"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000733","영강초등학교","02","공립","N","","9","91","9","156","18","247","79","2","30","0","0","0","0","0","0","0","14466250","14115000","0","33001000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000735","영산포초등학교","02","공립","N","","12","76","9","223","21","299","157","2","45","0","0","0","0","0","0","0","16708000","84911000","0","77036000"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000736","왕곡초등학교","02","공립","N","","7","7","7","64","14","71","24","1","14","0","0","0","0","0","0","0","0","38130000","0","31651000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000783","고서초등학교","02","공립","N","","7","105","9","314","16","419","74","1","24","0","0","0","0","0","0","0","0","57540000","0","44717580"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000785","금성초등학교","02","공립","N","","10","92","15","178","25","270","47","1","14","0","0","0","0","2","0","0","0","13110000","0","35344000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000786","남면초등학교","02","공립","N","","3","25","20","194","23","219","44","1","12","0","0","0","0","0","0","0","0","8250000","0","7560000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000788","담양남초등학교","02","공립","N","","4","135","10","280","14","415","184","2","52","0","0","0","0","0","0","0","0","22580000","0","108127000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000789","담양동초등학교","02","공립","N","","0","0","11","247","11","247","247","2","51","0","0","0","0","1","0","0","0","43200000","0","45000000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000790","담주초등학교","02","공립","N","","2","43","7","144","9","187","42","1","13","0","0","0","0","0","0","0","0","3600000","0","43557000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000791","만덕초등학교","02","공립","N","","4","22","13","123","17","145","34","1","7","0","0","0","0","0","0","0","0","16940000","0","6736000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000793","무정초등학교","02","공립","N","","0","0","12","48","12","48","48","1","10","0","0","0","0","0","0","0","0","27200000","0","13370000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000795","봉산초등학교","02","공립","N","","0","0","15","227","15","227","62","1","21","0","0","0","0","0","0","0","0","47430000","0","17484000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000798","수북초등학교","02","공립","N","","3","95","9","194","12","289","130","1","28","0","0","0","0","0","0","0","0","28000000","0","49932000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000799","용면초등학교","02","공립","N","","0","0","10","193","10","193","33","1","5","0","0","0","0","0","0","0","0","48400000","0","38347000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000801","월산초등학교","02","공립","N","","1","6","8","163","9","169","47","1","13","0","0","0","0","1","0","0","0","50032000","0","40074000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000803","창평초등학교","02","공립","N","","2","9","13","112","15","121","53","1","22","0","0","0","0","0","0","0","0","44500000","0","66097000"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000805","한재초등학교","02","공립","N","","2","64","11","344","13","408","113","1","28","0","0","0","0","0","0","0","1950000","14425000","0","41669780"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000846","목포남초등학교","02","공립","N","","2","70","3","50","5","120","53","2","50","0","0","0","0","0","0","0","21120000","28770000","0","92816000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000847","목포대성초등학교","02","공립","N","","5","207","10","315","15","522","247","3","58","0","0","1","5","1","0","0","30932500","10717500","0","114869000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000848","목포대연초등학교","02","공립","N","","1","24","8","379","9","403","120","2","50","1","15","0","0","1","0","0","14380000","44363390","0","123172000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000849","목포동초등학교","02","공립","N","","4","114","8","287","12","401","231","2","40","0","0","1","15","0","0","0","18464500","11961000","0","45000000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000850","목포부영초등학교","02","공립","N","","6","49","24","195","30","244","165","4","72","1","9","0","0","0","0","0","13446000","21220000","0","0"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000851","목포북교초등학교","02","공립","N","","2","50","6","83","8","133","95","2","44","0","0","0","0","1","0","0","5366220","10593790","0","87019060"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000852","목포산정초등학교","02","공립","N","","2","52","6","132","8","184","96","2","48","0","0","1","23","4","0","0","5490000","10960000","0","98178000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000853","목포삼학초등학교","02","공립","N","","10","25","14","393","24","418","225","2","48","1","6","1","19","0","0","0","7316250","3785540","0","129329160"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000854","목포상동초등학교","02","공립","N","","4","47","13","129","17","176","83","1","23","0","0","1","22","0","0","0","3742500","5149000","0","21352000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000855","목포서부초등학교","02","공립","N","","7","43","16","539","23","582","363","3","54","0","0","0","0","1","0","0","7387500","26107280","0","48600000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000856","목포서산초등학교","02","공립","N","","0","0","4","74","4","74","23","1","14","0","0","0","0","1","0","0","0","11338600","0","55595780"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000859","목포신흥초등학교","02","공립","N","","16","121","41","458","57","579","161","2","56","0","0","0","0","0","0","0","120960000","17520000","0","29882670"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000860","목포연동초등학교","02","공립","N","","3","62","3","77","6","139","81","1","20","0","0","0","0","0","0","0","2836250","14601500","0","87539700"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000861","목포연산초등학교","02","공립","N","","0","0","15","262","15","262","262","2","50","0","0","0","0","0","0","0","32497310","24356900","0","39619200"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000863","목포용호초등학교","02","공립","N","","2","92","7","207","9","299","148","2","58","0","0","1","28","0","0","0","24630000","30100000","0","119799000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000864","목포유달초등학교","02","공립","N","","1","16","5","84","6","100","72","1","19","0","0","1","15","0","0","0","2137000","18563000","0","76040000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000867","목포이로초등학교","02","공립","N","","1","57","19","653","20","710","385","2","46","1","13","0","0","0","0","0","94407320","22799000","0","99508320"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000868","목포임성초등학교","02","공립","N","","0","0","14","205","14","205","73","1","22","0","0","0","0","1","0","0","21630000","12120000","0","52467080"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000869","목포중앙초등학교","02","공립","N","","1","26","3","52","4","78","60","1","13","0","0","0","0","0","0","0","5940000","14842000","0","46667000"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000870","목포청호초등학교","02","공립","N","","3","90","13","481","16","571","290","2","28","0","0","0","0","0","0","0","44190000","40068000","0","87386760"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000871","목포하당초등학교","02","공립","N","","2","97","6","148","8","245","128","2","30","0","0","1","20","2","0","0","13339000","11977500","0","96343250"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140000872","목포한빛초등학교","02","공립","N","","3","98","13","303","16","401","193","2","45","0","0","0","0","0","0","0","43204860","7779840","0","39036000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000934","망운초등학교","02","공립","N","","1","35","7","99","8","134","35","1","16","0","0","0","0","0","0","0","0","32193000","0","55101000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000938","몽탄초등학교","02","공립","N","","4","15","10","104","14","119","30","1","12","0","0","0","0","1","0","0","0","31808000","0","35492000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000940","무안초등학교","02","공립","N","","1","50","13","440","14","490","382","2","53","1","5","1","19","0","0","0","8580000","3247000","0","120994000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000941","삼향동초등학교","02","공립","N","","8","63","8","119","16","182","91","1","28","0","0","0","0","0","0","0","0","55865860","0","51979680"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000942","삼향북초등학교","02","공립","N","","1","19","6","81","7","100","33","1","12","0","0","0","0","2","0","0","0","32448000","0","43454000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000943","삼향초등학교","02","공립","N","","2","75","17","251","19","326","217","2","52","0","0","0","0","0","0","0","25000","13715000","0","53256000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000946","운남초등학교","02","공립","N","","1","11","6","51","7","62","56","1","25","0","0","0","0","0","0","0","0","2887000","0","43770000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000948","일로동초등학교","02","공립","N","","1","14","12","168","13","182","28","1","9","0","0","0","0","0","0","0","0","28229000","0","59445000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000950","일로초등학교","02","공립","N","","4","41","10","175","14","216","133","2","45","1","13","0","0","1","0","0","0","40950000","0","40952000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000953","청계남초등학교","02","공립","N","","4","29","8","66","12","95","41","1","17","0","0","1","10","0","0","0","0","680000","0","24244000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000954","청계북초등학교","02","공립","N","","0","0","8","78","8","78","34","1","10","0","0","0","0","0","0","0","0","27616000","0","33275000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000956","청계초등학교","02","공립","N","","0","0","7","135","7","135","75","1","20","0","0","0","0","0","0","0","0","12013000","0","17380000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000958","해제남초등학교","02","공립","N","","3","38","9","112","12","150","25","1","13","0","0","0","0","4","0","0","0","26520000","0","46234000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000963","해제초등학교","02","공립","N","","1","8","7","85","8","93","52","1","22","0","0","0","0","0","0","0","0","3428000","0","47793000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000966","현경북초등학교","02","공립","N","","2","25","14","165","16","190","33","1","8","0","0","0","0","1","0","0","0","6692000","0","32033000"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140000967","현경초등학교","02","공립","N","","5","70","9","101","14","171","44","1","19","0","0","0","0","1","0","0","0","68842000","0","45540000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001015","겸백초등학교","02","공립","N","","1","6","6","84","7","90","14","1","14","0","0","0","0","0","0","0","0","9500000","0","7600000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001017","낙성초등학교","02","공립","N","","0","0","4","94","4","94","31","1","6","0","0","0","0","1","0","0","0","13800000","0","49261570"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001018","노동초등학교","02","공립","N","","0","0","17","125","17","125","21","1","21","0","0","0","0","1","0","0","0","7000000","0","53407500"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001020","득량남초등학교","02","공립","N","","0","0","6","34","6","34","17","1","19","0","0","0","0","0","0","0","0","4300000","0","50010000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001022","문덕초등학교","02","공립","N","","4","15","6","72","10","87","12","1","12","0","0","0","0","0","0","0","0","10800000","0","5360000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001024","미력초등학교","02","공립","N","","4","25","7","38","11","63","38","1","13","0","0","0","0","0","0","0","0","1500720","0","2103580"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001030","벌교중앙초등학교","02","공립","N","","0","0","9","109","9","109","49","1","17","0","0","0","0","1","0","0","0","37205600","0","59153720"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001031","벌교초등학교","02","공립","N","","6","64","17","194","23","258","162","2","43","0","0","0","0","0","0","0","8730000","47135000","0","149372320"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001035","보성남초등학교","02","공립","N","","2","20","15","236","17","256","141","2","42","0","0","0","0","0","0","0","0","67070000","0","92953000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001037","보성초등학교","02","공립","N","","1","32","10","225","11","257","144","2","54","0","0","0","0","0","0","0","0","15600000","0","47448000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001038","복내초등학교","02","공립","N","","2","14","9","190","11","204","42","1","15","0","0","0","0","0","0","0","0","7220000","0","47784440"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001041","예당초등학교","02","공립","N","","0","0","6","86","6","86","33","1","11","0","0","0","0","0","0","0","0","5300000","0","43747500"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001044","율어초등학교","02","공립","N","","1","16","6","96","7","112","16","1","23","0","0","0","0","0","0","0","0","3500000","0","23491500"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001048","조성남초등학교","02","공립","N","","0","0","16","168","16","168","30","1","16","0","0","0","0","0","0","0","0","12209900","0","42126110"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001050","조성초등학교","02","공립","N","","0","0","6","133","6","133","26","1","5","0","0","0","0","0","0","0","0","7500000","0","41315000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001052","회천서초등학교","02","공립","N","","0","0","5","24","5","24","8","1","4","0","0","0","0","1","0","0","0","3100000","0","11324000"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140001053","회천초등학교","02","공립","N","","0","0","8","115","8","115","30","1","11","0","0","0","0","0","0","0","0","9253760","0","50163050"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001108","낙안초등학교","02","공립","N","","2","23","9","163","11","186","71","1","23","0","0","0","0","0","0","0","0","47875010","0","17484000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001110","동명초등학교","02","공립","N","","5","175","11","253","16","428","247","2","49","1","5","0","0","2","0","0","32506810","35200000","0","120593940"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001111","동산초등학교","02","공립","N","","5","102","9","174","14","276","269","2","55","0","0","0","0","0","0","0","22366470","4713870","0","80667280"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001113","별량초등학교","02","공립","N","","3","42","7","58","10","100","74","1","16","0","0","0","0","2","0","0","0","20247000","0","3500000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001117","상사초등학교","02","공립","N","","4","30","13","102","17","132","47","1","16","0","0","0","0","3","0","0","0","41400000","0","29439000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001120","송광초등학교","02","공립","N","","5","31","3","45","8","76","16","1","16","0","0","0","0","0","0","0","0","16000000","0","58093000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001123","순천대석초등학교","02","공립","N","","1","88","13","602","14","690","359","3","84","0","0","0","0","0","0","0","153359000","23089600","0","162228000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001124","순천남산초등학교","02","공립","N","","40","736","30","538","70","1274","679","4","112","0","0","2","27","0","0","0","163416780","35317960","0","227394500"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001125","순천남초등학교","02","공립","N","","6","51","20","223","26","274","164","2","44","0","0","0","0","2","0","0","20265160","20205000","0","35711000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001127","순천도사초등학교","02","공립","N","","1","21","10","167","11","188","90","2","51","0","0","0","0","2","0","0","18090000","14348980","0","78757700"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001128","순천봉화초등학교","02","공립","N","","4","126","11","282","15","408","178","2","44","0","0","0","0","0","0","0","63967050","12947000","0","0"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001129","순천부영초등학교","02","공립","N","","4","172","17","431","21","603","384","4","91","0","0","1","19","1","0","0","105530297","13640365","0","183546500"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001130","순천북초등학교","02","공립","N","","4","84","10","166","14","250","171","2","47","0","0","1","15","1","0","0","39988430","9543730","0","105837910"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001131","순천비봉초등학교","02","공립","N","","9","146","17","478","26","624","309","3","62","1","8","0","0","0","0","0","103891780","14544990","0","145595720"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001132","순천삼산초등학교","02","공립","N","","4","168","8","179","12","347","181","1","25","0","0","0","0","0","0","0","10500000","47800000","0","44481000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001133","순천성남초등학교","02","공립","N","","5","101","4","99","9","200","115","2","46","0","0","1","24","2","0","0","22920880","17538060","0","89720690"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001134","순천성동초등학교","02","공립","N","","2","61","10","176","12","237","144","1","23","0","0","0","0","0","0","0","10811750","3566750","0","48022000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001135","순천신흥초등학교","02","공립","N","","11","154","38","287","49","441","268","3","65","1","14","0","0","2","0","0","42528250","127036310","0","132527230"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001136","순천연향초등학교","02","공립","N","","19","190","24","339","43","529","226","3","71","0","0","0","0","0","0","0","45937720","27718800","0","114583450"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001137","순천왕조초등학교","02","공립","N","","9","118","15","223","24","341","146","2","28","1","6","0","0","1","0","0","26407000","34153200","0","108442020"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001138","순천왕지초등학교","02","공립","N","","5","228","13","578","18","806","404","3","78","1","12","1","22","0","0","0","235587000","23940000","0","160076000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001139","순천용당초등학교","02","공립","N","","2","75","26","493","28","568","295","3","76","0","0","0","0","0","0","0","259896280","9627980","0","152443340"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001140","순천율산초등학교","02","공립","N","","16","176","42","445","58","621","360","4","93","1","5","0","0","0","0","0","69955420","6645410","0","211180820"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001141","순천이수초등학교","02","공립","N","","5","115","12","398","17","513","513","2","52","0","0","0","0","0","0","0","39459930","7841840","0","83534000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001142","순천인안초등학교","02","공립","N","","0","0","22","294","22","294","111","1","38","0","0","0","0","0","0","0","0","37234000","0","25500000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001143","순천조례초등학교","02","공립","N","","11","142","25","336","36","478","310","3","84","1","16","1","25","0","0","0","46256000","26480000","0","320657000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001144","순천중앙초등학교","02","공립","N","","3","136","7","187","10","323","160","1","27","0","0","1","25","0","0","0","33646250","20500000","0","95165440"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001145","승주초등학교","02","공립","N","","0","0","14","172","14","172","42","1","9","0","0","0","0","0","0","0","0","92729000","0","35499000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001148","외서초등학교","02","공립","N","","0","0","8","45","8","45","45","1","17","0","0","0","0","0","0","0","0","66000000","0","35945000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001150","월등초등학교","02","공립","N","","1","38","8","38","9","76","38","1","12","0","0","0","0","0","0","0","0","33300000","0","23604000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001151","주암초등학교","02","공립","N","","2","54","6","162","8","216","27","1","6","0","0","0","0","0","0","0","0","26793340","0","38647000"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001153","창촌초등학교","02","공립","N","","3","13","15","65","18","78","13","1","13","0","0","0","0","2","0","0","0","24600000","0","37577720"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001155","팔마초등학교","02","공립","N","","7","229","10","298","17","527","264","2","52","1","15","0","0","1","0","0","13145000","732000","0","100577500"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001157","해룡초등학교","02","공립","N","","0","0","8","347","8","347","79","1","25","0","0","0","0","2","0","0","0","31798920","0","49752340"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140001162","황전초등학교","02","공립","N","","4","35","15","91","19","126","38","1","12","0","0","0","0","1","0","0","0","48660330","0","36994250"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001241","가거도초등학교","02","공립","N","","1","7","2","14","3","21","7","1","7","0","0","0","0","0","0","0","0","11500000","0","34415140"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001248","도초초등학교","02","공립","N","","0","0","10","90","10","90","45","1","21","0","0","0","0","1","0","0","0","6500000","0","37094000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001251","비금동초등학교","02","공립","N","","2","38","5","92","7","130","26","1","6","0","0","0","0","0","0","0","0","7700000","0","12588000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001253","비금초등학교","02","공립","N","","0","0","15","183","15","183","72","2","22","0","0","0","0","0","0","0","0","6500000","0","72757000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001257","신의초등학교","02","공립","N","","7","38","8","97","15","135","38","1","12","0","0","0","0","0","0","0","0","6500000","0","41443000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001263","안좌초등학교","02","공립","N","","1","11","9","159","10","170","57","1","17","0","0","0","0","0","0","0","0","72320490","0","36251850"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001271","암태초등학교","02","공립","N","","4","56","9","276","13","332","45","1","17","0","0","0","0","0","0","0","0","46000000","0","49068000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001274","압해동초등학교","02","공립","N","","2","50","6","93","8","143","36","1","13","0","0","0","0","0","0","0","0","8000000","0","56447000"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001276","압해서초등학교","02","공립","N","","1","20","8","106","9","126","42","1","11","0","0","0","0","0","0","0","0","5950000","0","40355440"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140001277","압해초등학교","02","공립","N","","1","6","10","94","11","100","65","1","18","0","0","0","0","2","0","0","0","6050000","0","50730000"
