"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001011","서울경인초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","337753900","1092000","27542000","72094340"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001012","서울계남초등학교","02","공립","N","","11","220","25","500","36","720","500","4","100","0","0","0","0","0","0","327932580","9713700","0","177855000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","0","0","0","0","0","0","0","7","176","1","15","1","18","0","0","829724520","101687430","43141500","76900000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","0","0","0","0","0","0","0","5","125","1","10","3","79","0","0","651742440","63438110","76429380","190705300"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","0","0","0","0","0","0","0","2","24","1","1","0","0","0","0","66097400","12758500","10737500","5876000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","0","0","0","0","0","0","0","4","103","1","7","1","22","0","0","641650060","32481220","50548270","141181860"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","0","0","0","0","0","0","0","1","27","0","0","0","0","0","0","29608840","16311000","9309500","5473000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","0","0","0","0","0","0","0","2","14","0","0","1","3","0","0","93973950","14472550","16894000","3396000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","0","0","0","0","0","0","0","1","19","1","2","1","2","0","0","117287200","13075520","9947500","548000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","0","0","0","0","0","0","0","2","21","0","0","0","0","0","0","39123500","13531500","11668000","3466000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","0","0","0","0","0","0","0","3","28","0","0","0","0","0","0","267635110","34451450","28736000","5469000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","0","0","0","0","0","0","0","4","59","1","1","0","0","0","0","211530050","3553790","32582500","34292000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","0","0","0","0","0","0","0","3","79","1","3","1","25","0","0","587212970","15245120","37287800","108698200"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","0","0","0","0","0","0","0","2","28","0","0","0","0","0","0","186784550","12423870","21348030","16000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","0","0","0","0","0","0","0","4","39","1","4","0","0","0","0","420661780","37648110","53302000","208880510"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","0","0","0","0","0","0","0","3","50","1","2","0","0","0","0","169115570","48038900","17325860","3208500"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","0","0","0","0","0","0","0","3","36","0","0","0","0","0","0","10332040","896700","41896670","2660000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","8","53","15","141","23","194","135","2","40","0","0","0","0","0","0","183494000","7019000","16999000","20717000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","0","0","0","0","0","0","0","3","73","0","0","1","5","0","0","258137500","1293000","30295500","103336230"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","0","0","0","0","0","0","0","4","51","1","3","1","5","0","0","375467970","62750250","36880520","3603960"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","0","0","0","0","0","0","0","5","54","0","0","0","0","0","0","447681810","42163780","3927000","106139950"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","0","0","0","0","0","0","0","2","17","1","5","0","0","0","0","108590570","24009750","13303100","2050900"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","0","0","0","0","0","0","0","3","60","0","0","0","0","0","0","252529940","19238240","27350000","92851710"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","0","0","0","0","0","0","0","2","42","1","5","1","21","0","0","80393890","22527780","14061000","104253000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","30","300","43","600","73","900","620","2","50","0","0","1","20","0","0","444249000","23735000","23568000","77355000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","0","0","0","0","0","0","0","4","41","1","3","1","8","0","0","454536320","13071090","58524000","141023000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","0","0","0","0","0","0","0","3","64","1","4","0","0","0","0","109676020","36671520","22311000","7293000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001038","서울신월초등학교","02","공립","N","","0","0","0","0","0","0","0","4","70","0","0","0","0","0","0","330177810","50183920","35806500","106744460"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001039","서울신정초등학교","02","공립","N","","0","0","0","0","0","0","0","6","56","1","1","0","0","0","0","570865490","109133000","71640000","270637000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001040","서울양강초등학교","02","공립","N","","0","0","0","0","0","0","0","3","15","1","1","0","0","0","0","231736600","30502050","36716000","23996590"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001041","서울양동초등학교","02","공립","N","","0","0","0","0","0","0","0","3","37","0","0","0","0","0","0","124110690","24461190","30082000","100281180"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","0","0","0","0","0","0","0","3","37","1","1","0","0","0","0","190329980","11897310","21606500","30622370"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","0","0","0","0","0","0","0","2","27","0","0","1","16","0","0","285200770","48445270","20034500","87066850"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","N","","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","58932150","21260640","5810500","20206000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","0","0","0","0","0","0","0","2","25","0","0","0","0","0","0","254813000","9950000","17347000","76668000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","0","0","0","0","0","0","0","3","75","1","1","0","0","0","0","408306060","27463000","37185000","95524000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","0","0","0","0","0","0","0","2","29","0","0","0","0","0","0","718396380","25668510","26826000","268024860"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","0","0","0","0","0","0","0","3","75","1","1","0","0","0","0","351966925","19873975","28687500","1182975"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","0","0","0","0","0","0","0","3","87","1","2","1","11","0","0","417268210","14326980","30237000","580000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","0","0","0","0","0","0","0","2","51","1","6","0","0","0","0","21713500","4900000","3669000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","0","0","0","0","0","0","0","5","108","1","13","0","0","0","0","378447240","94537570","34839980","139604120"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","0","0","0","0","0","0","0","2","50","0","0","1","25","0","0","349250000","10550000","19700500","17860000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","0","0","0","0","0","0","0","3","72","0","0","0","0","0","0","22800300","43200410","31287500","121272900"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","0","0","0","0","0","0","0","2","22","1","2","0","0","0","0","64500150","11735750","15875400","30560800"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","0","0","0","0","0","0","0","4","80","1","2","0","0","0","0","476647400","45479240","31848180","6314280"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","0","0","0","0","0","0","0","3","73","0","0","0","0","0","0","305556300","37018260","29010000","137834000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","11","89","27","270","38","359","221","3","70","0","0","0","0","0","0","360647010","22558820","31245450","105852580"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","0","0","0","0","0","0","0","3","23","0","0","1","7","0","0","253914830","43148750","29427000","114370770"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","0","0","0","0","0","0","0","3","75","1","18","1","21","0","0","38688750","74131090","43787000","293003000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","4","287","6","65","10","352","287","0","0","0","0","0","0","0","0","874524210","0","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","119","1119","0","0","119","1119","373","0","0","0","0","0","0","0","0","716487580","780000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","0","0","0","0","0","0","0","2","19","1","3","1","8","0","0","87174300","12036500","22104000","75678370"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","0","0","0","0","0","0","0","3","60","0","0","0","0","0","0","132113990","17757650","22784500","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","0","0","0","0","0","0","0","3","70","0","0","1","21","0","0","575926140","17188000","47368580","209072200"
